state,date,age,ethnicity,population
Terengganu,2022-01-01,85 and above,indian,0
Terengganu,2022-01-01,85 and above,other_citizen,0
Terengganu,2022-01-01,85 and above,other_noncitizen,0
Terengganu,2022-01-01,0-4,overall,56.3
Terengganu,2022-01-01,0-4,bumi_malay,55.3
Terengganu,2022-01-01,0-4,bumi_other,0.1
Terengganu,2022-01-01,0-4,chinese,0.5
Terengganu,2022-01-01,0-4,indian,0
Terengganu,2022-01-01,0-4,other_citizen,0.1
Terengganu,2022-01-01,0-4,other_noncitizen,0.3
Terengganu,2022-01-01,15-19,overall,52.7
Terengganu,2022-01-01,15-19,bumi_malay,51.6
Terengganu,2022-01-01,15-19,bumi_other,0.2
Terengganu,2022-01-01,15-19,chinese,0.7
Terengganu,2022-01-01,15-19,indian,0.1
Terengganu,2022-01-01,15-19,other_citizen,0
Terengganu,2022-01-01,15-19,other_noncitizen,0.1
Terengganu,2022-01-01,20-24,overall,56.7
Terengganu,2022-01-01,20-24,bumi_malay,54.7
Terengganu,2022-01-01,20-24,bumi_other,0.2
Terengganu,2022-01-01,20-24,chinese,0.8
Terengganu,2022-01-01,20-24,indian,0.4
Terengganu,2022-01-01,20-24,other_citizen,0.1
Terengganu,2022-01-01,20-24,other_noncitizen,0.5
Terengganu,2022-01-01,25-29,overall,44.3
Terengganu,2022-01-01,25-29,bumi_malay,42.6
Terengganu,2022-01-01,25-29,bumi_other,0.2
Terengganu,2022-01-01,25-29,chinese,0.7
Terengganu,2022-01-01,25-29,indian,0.2
Terengganu,2022-01-01,25-29,other_citizen,0.1
Terengganu,2022-01-01,25-29,other_noncitizen,0.6
Terengganu,2022-01-01,30-34,overall,42.5
Terengganu,2022-01-01,30-34,bumi_malay,41
Terengganu,2022-01-01,30-34,bumi_other,0.1
Terengganu,2022-01-01,30-34,chinese,0.8
Terengganu,2022-01-01,30-34,indian,0.1
Terengganu,2022-01-01,30-34,other_citizen,0.1
Terengganu,2022-01-01,30-34,other_noncitizen,0.6
Terengganu,2022-01-01,35-39,overall,41.7
Terengganu,2022-01-01,35-39,bumi_malay,40.1
Terengganu,2022-01-01,35-39,bumi_other,0.1
Terengganu,2022-01-01,35-39,chinese,0.8
Terengganu,2022-01-01,35-39,indian,0.1
Terengganu,2022-01-01,35-39,other_citizen,0.1
Terengganu,2022-01-01,35-39,other_noncitizen,0.6
Terengganu,2022-01-01,40-44,overall,35
Terengganu,2022-01-01,40-44,bumi_malay,33.4
Terengganu,2022-01-01,40-44,bumi_other,0.1
Terengganu,2022-01-01,40-44,chinese,0.8
Terengganu,2022-01-01,40-44,indian,0
Terengganu,2022-01-01,40-44,other_citizen,0.1
Terengganu,2022-01-01,40-44,other_noncitizen,0.5
Terengganu,2022-01-01,45-49,overall,29.7
Terengganu,2022-01-01,45-49,bumi_malay,28.4
Terengganu,2022-01-01,45-49,bumi_other,0.1
Terengganu,2022-01-01,45-49,chinese,0.6
Terengganu,2022-01-01,45-49,indian,0
Terengganu,2022-01-01,45-49,other_citizen,0.1
Terengganu,2022-01-01,45-49,other_noncitizen,0.5
Terengganu,2022-01-01,50-54,overall,27.8
Terengganu,2022-01-01,50-54,bumi_malay,26.5
Terengganu,2022-01-01,50-54,bumi_other,0.1
Terengganu,2022-01-01,50-54,chinese,0.7
Terengganu,2022-01-01,50-54,indian,0.1
Terengganu,2022-01-01,50-54,other_citizen,0.1
Terengganu,2022-01-01,50-54,other_noncitizen,0.5
Terengganu,2022-01-01,55-59,overall,25.7
Terengganu,2022-01-01,55-59,bumi_malay,24.5
Terengganu,2022-01-01,55-59,bumi_other,0.1
Terengganu,2022-01-01,55-59,chinese,0.7
Terengganu,2022-01-01,55-59,indian,0
Terengganu,2022-01-01,55-59,other_citizen,0.1
Terengganu,2022-01-01,55-59,other_noncitizen,0.3
Terengganu,2022-01-01,60-64,overall,21.9
Terengganu,2022-01-01,60-64,bumi_malay,20.9
Terengganu,2022-01-01,60-64,bumi_other,0.1
Terengganu,2022-01-01,60-64,chinese,0.7
Terengganu,2022-01-01,60-64,indian,0
Terengganu,2022-01-01,60-64,other_citizen,0
Terengganu,2022-01-01,60-64,other_noncitizen,0.2
Terengganu,2022-01-01,65-69,overall,15.8
Terengganu,2022-01-01,65-69,bumi_malay,15.1
Terengganu,2022-01-01,65-69,bumi_other,0
Terengganu,2022-01-01,65-69,chinese,0.5
Terengganu,2022-01-01,65-69,indian,0
Terengganu,2022-01-01,65-69,other_citizen,0
Terengganu,2022-01-01,65-69,other_noncitizen,0.1
Terengganu,2022-01-01,70-74,overall,9.7
Terengganu,2022-01-01,70-74,bumi_malay,9.2
Terengganu,2022-01-01,70-74,bumi_other,0
Terengganu,2022-01-01,70-74,chinese,0.4
Terengganu,2022-01-01,70-74,indian,0
Terengganu,2022-01-01,70-74,other_citizen,0
Terengganu,2022-01-01,70-74,other_noncitizen,0
Terengganu,2022-01-01,75-79,overall,6.3
Terengganu,2022-01-01,75-79,bumi_malay,6
Terengganu,2022-01-01,75-79,bumi_other,0
Terengganu,2022-01-01,75-79,chinese,0.2
Terengganu,2022-01-01,75-79,indian,0
Terengganu,2022-01-01,75-79,other_citizen,0
Terengganu,2022-01-01,75-79,other_noncitizen,0
Terengganu,2022-01-01,80-84,overall,3.3
Terengganu,2022-01-01,80-84,bumi_malay,3
Terengganu,2022-01-01,80-84,bumi_other,0
Terengganu,2022-01-01,80-84,chinese,0.2
Terengganu,2022-01-01,80-84,indian,0
Terengganu,2022-01-01,80-84,other_citizen,0
Terengganu,2022-01-01,80-84,other_noncitizen,0
Terengganu,2022-01-01,85 and above,overall,1.9
Terengganu,2022-01-01,85 and above,bumi_malay,1.8
Terengganu,2022-01-01,85 and above,bumi_other,0
Terengganu,2022-01-01,85 and above,chinese,0.1
Terengganu,2022-01-01,85 and above,indian,0
Terengganu,2022-01-01,85 and above,other_citizen,0
Terengganu,2022-01-01,85 and above,other_noncitizen,0
Terengganu,2022-01-01,0-4,overall,59.1
Terengganu,2022-01-01,0-4,bumi_malay,58
Terengganu,2022-01-01,0-4,bumi_other,0.1
Terengganu,2022-01-01,0-4,chinese,0.5
Terengganu,2022-01-01,0-4,indian,0
Terengganu,2022-01-01,0-4,other_citizen,0.1
Terengganu,2022-01-01,0-4,other_noncitizen,0.4
Terengganu,2022-01-01,15-19,overall,57.3
Terengganu,2022-01-01,15-19,bumi_malay,55.6
Terengganu,2022-01-01,15-19,bumi_other,0.1
Terengganu,2022-01-01,15-19,chinese,0.9
Terengganu,2022-01-01,15-19,indian,0.1
Terengganu,2022-01-01,15-19,other_citizen,0.1
Terengganu,2022-01-01,15-19,other_noncitizen,0.6
Terengganu,2022-01-01,20-24,overall,59.9
Terengganu,2022-01-01,20-24,bumi_malay,55.7
Terengganu,2022-01-01,20-24,bumi_other,0.2
Terengganu,2022-01-01,20-24,chinese,0.8
Terengganu,2022-01-01,20-24,indian,0.2
Terengganu,2022-01-01,20-24,other_citizen,0.1
Terengganu,2022-01-01,20-24,other_noncitizen,2.9
Terengganu,2022-01-01,25-29,overall,50.1
Terengganu,2022-01-01,25-29,bumi_malay,44.4
Terengganu,2022-01-01,25-29,bumi_other,0.1
Terengganu,2022-01-01,25-29,chinese,0.7
Terengganu,2022-01-01,25-29,indian,0.1
Terengganu,2022-01-01,25-29,other_citizen,0.2
Terengganu,2022-01-01,25-29,other_noncitizen,4.5
Terengganu,2022-01-01,30-34,overall,48.8
Terengganu,2022-01-01,30-34,bumi_malay,42.9
Terengganu,2022-01-01,30-34,bumi_other,0.2
Terengganu,2022-01-01,30-34,chinese,0.9
Terengganu,2022-01-01,30-34,indian,0.1
Terengganu,2022-01-01,30-34,other_citizen,0.2
Terengganu,2022-01-01,30-34,other_noncitizen,4.6
Terengganu,2022-01-01,35-39,overall,46.8
Terengganu,2022-01-01,35-39,bumi_malay,41.5
Terengganu,2022-01-01,35-39,bumi_other,0.2
Terengganu,2022-01-01,35-39,chinese,0.9
Terengganu,2022-01-01,35-39,indian,0.1
Terengganu,2022-01-01,35-39,other_citizen,0.2
Terengganu,2022-01-01,35-39,other_noncitizen,4
Terengganu,2022-01-01,40-44,overall,39.6
Terengganu,2022-01-01,40-44,bumi_malay,35.6
Terengganu,2022-01-01,40-44,bumi_other,0.1
Terengganu,2022-01-01,40-44,chinese,0.9
Terengganu,2022-01-01,40-44,indian,0.1
Terengganu,2022-01-01,40-44,other_citizen,0.1
Terengganu,2022-01-01,40-44,other_noncitizen,2.7
Terengganu,2022-01-01,45-49,overall,29.7
Terengganu,2022-01-01,45-49,bumi_malay,27.2
Terengganu,2022-01-01,45-49,bumi_other,0.1
Terengganu,2022-01-01,45-49,chinese,0.8
Terengganu,2022-01-01,45-49,indian,0.1
Terengganu,2022-01-01,45-49,other_citizen,0.1
Terengganu,2022-01-01,45-49,other_noncitizen,1.4
Terengganu,2022-01-01,50-54,overall,26.6
Terengganu,2022-01-01,50-54,bumi_malay,24.9
Terengganu,2022-01-01,50-54,bumi_other,0.1
Terengganu,2022-01-01,50-54,chinese,0.7
Terengganu,2022-01-01,50-54,indian,0
Terengganu,2022-01-01,50-54,other_citizen,0.1
Terengganu,2022-01-01,50-54,other_noncitizen,0.7
Terengganu,2022-01-01,55-59,overall,23.7
Terengganu,2022-01-01,55-59,bumi_malay,22.3
Terengganu,2022-01-01,55-59,bumi_other,0.1
Terengganu,2022-01-01,55-59,chinese,0.8
Terengganu,2022-01-01,55-59,indian,0
Terengganu,2022-01-01,55-59,other_citizen,0
Terengganu,2022-01-01,55-59,other_noncitizen,0.5
Terengganu,2022-01-01,60-64,overall,20.6
Terengganu,2022-01-01,60-64,bumi_malay,19.5
Terengganu,2022-01-01,60-64,bumi_other,0.1
Terengganu,2022-01-01,60-64,chinese,0.7
Terengganu,2022-01-01,60-64,indian,0
Terengganu,2022-01-01,60-64,other_citizen,0
Terengganu,2022-01-01,60-64,other_noncitizen,0.3
Terengganu,2022-01-01,65-69,overall,14.7
Terengganu,2022-01-01,65-69,bumi_malay,13.8
Terengganu,2022-01-01,65-69,bumi_other,0
Terengganu,2022-01-01,65-69,chinese,0.6
Terengganu,2022-01-01,65-69,indian,0
Terengganu,2022-01-01,65-69,other_citizen,0
Terengganu,2022-01-01,65-69,other_noncitizen,0.1
Terengganu,2022-01-01,70-74,overall,8.8
Terengganu,2022-01-01,70-74,bumi_malay,8.3
Terengganu,2022-01-01,70-74,bumi_other,0
Terengganu,2022-01-01,70-74,chinese,0.4
Terengganu,2022-01-01,70-74,indian,0
Terengganu,2022-01-01,70-74,other_citizen,0
Terengganu,2022-01-01,70-74,other_noncitizen,0
Terengganu,2022-01-01,75-79,overall,5.3
Terengganu,2022-01-01,75-79,bumi_malay,5
Terengganu,2022-01-01,75-79,bumi_other,0
Terengganu,2022-01-01,75-79,chinese,0.2
Terengganu,2022-01-01,75-79,indian,0
Terengganu,2022-01-01,75-79,other_citizen,0
Terengganu,2022-01-01,75-79,other_noncitizen,0
Terengganu,2022-01-01,80-84,overall,2.1
Terengganu,2022-01-01,80-84,bumi_malay,1.9
Terengganu,2022-01-01,80-84,bumi_other,0
Terengganu,2022-01-01,80-84,chinese,0.2
Terengganu,2022-01-01,80-84,indian,0
Terengganu,2022-01-01,80-84,other_citizen,0
Terengganu,2022-01-01,80-84,other_noncitizen,0
Terengganu,2022-01-01,85 and above,overall,1
Terengganu,2022-01-01,85 and above,bumi_malay,0.9
Terengganu,2022-01-01,85 and above,bumi_other,0
Terengganu,2022-01-01,85 and above,chinese,0.1
Terengganu,2022-01-01,85 and above,indian,0
Terengganu,2022-01-01,85 and above,other_citizen,0
Terengganu,2022-01-01,85 and above,other_noncitizen,0
Terengganu,2023-01-01,0-4,overall,119.3
Terengganu,2023-01-01,0-4,bumi_malay,117.1
Terengganu,2023-01-01,0-4,bumi_other,0.2
Terengganu,2023-01-01,0-4,chinese,0.8
Terengganu,2023-01-01,0-4,indian,0.1
Terengganu,2023-01-01,0-4,other_citizen,0.2
Terengganu,2023-01-01,0-4,other_noncitizen,0.8
Terengganu,2023-01-01,15-19,overall,110.7
Terengganu,2023-01-01,15-19,bumi_malay,107.6
Terengganu,2023-01-01,15-19,bumi_other,0.3
Terengganu,2023-01-01,15-19,chinese,1.7
Terengganu,2023-01-01,15-19,indian,0.1
Terengganu,2023-01-01,15-19,other_citizen,0.1
Terengganu,2023-01-01,15-19,other_noncitizen,0.9
Terengganu,2023-01-01,20-24,overall,118.9
Terengganu,2023-01-01,20-24,bumi_malay,112.2
Terengganu,2023-01-01,20-24,bumi_other,0.4
Terengganu,2023-01-01,20-24,chinese,1.6
Terengganu,2023-01-01,20-24,indian,0.4
Terengganu,2023-01-01,20-24,other_citizen,0.2
Terengganu,2023-01-01,20-24,other_noncitizen,4.1
Terengganu,2023-01-01,25-29,overall,98.2
Terengganu,2023-01-01,25-29,bumi_malay,89.6
Terengganu,2023-01-01,25-29,bumi_other,0.3
Terengganu,2023-01-01,25-29,chinese,1.5
Terengganu,2023-01-01,25-29,indian,0.4
Terengganu,2023-01-01,25-29,other_citizen,0.2
Terengganu,2023-01-01,25-29,other_noncitizen,6.2
Terengganu,2023-01-01,30-34,overall,92.8
Terengganu,2023-01-01,30-34,bumi_malay,84.3
Terengganu,2023-01-01,30-34,bumi_other,0.3
Terengganu,2023-01-01,30-34,chinese,1.6
Terengganu,2023-01-01,30-34,indian,0.1
Terengganu,2023-01-01,30-34,other_citizen,0.3
Terengganu,2023-01-01,30-34,other_noncitizen,6.3
Terengganu,2023-01-01,35-39,overall,90.3
Terengganu,2023-01-01,35-39,bumi_malay,82.6
Terengganu,2023-01-01,35-39,bumi_other,0.3
Terengganu,2023-01-01,35-39,chinese,1.6
Terengganu,2023-01-01,35-39,indian,0.1
Terengganu,2023-01-01,35-39,other_citizen,0.2
Terengganu,2023-01-01,35-39,other_noncitizen,5.5
Terengganu,2023-01-01,40-44,overall,78.1
Terengganu,2023-01-01,40-44,bumi_malay,71.8
Terengganu,2023-01-01,40-44,bumi_other,0.2
Terengganu,2023-01-01,40-44,chinese,1.8
Terengganu,2023-01-01,40-44,indian,0.1
Terengganu,2023-01-01,40-44,other_citizen,0.2
Terengganu,2023-01-01,40-44,other_noncitizen,3.9
Terengganu,2023-01-01,45-49,overall,61.1
Terengganu,2023-01-01,45-49,bumi_malay,56.9
Terengganu,2023-01-01,45-49,bumi_other,0.2
Terengganu,2023-01-01,45-49,chinese,1.4
Terengganu,2023-01-01,45-49,indian,0.1
Terengganu,2023-01-01,45-49,other_citizen,0.1
Terengganu,2023-01-01,45-49,other_noncitizen,2.3
Terengganu,2023-01-01,50-54,overall,54.5
Terengganu,2023-01-01,50-54,bumi_malay,51.3
Terengganu,2023-01-01,50-54,bumi_other,0.2
Terengganu,2023-01-01,50-54,chinese,1.4
Terengganu,2023-01-01,50-54,indian,0.1
Terengganu,2023-01-01,50-54,other_citizen,0.1
Terengganu,2023-01-01,50-54,other_noncitizen,1.5
Terengganu,2023-01-01,55-59,overall,49.9
Terengganu,2023-01-01,55-59,bumi_malay,47
Terengganu,2023-01-01,55-59,bumi_other,0.2
Terengganu,2023-01-01,55-59,chinese,1.5
Terengganu,2023-01-01,55-59,indian,0.1
Terengganu,2023-01-01,55-59,other_citizen,0.1
Terengganu,2023-01-01,55-59,other_noncitizen,1
Terengganu,2023-01-01,60-64,overall,43.6
Terengganu,2023-01-01,60-64,bumi_malay,41.4
Terengganu,2023-01-01,60-64,bumi_other,0.2
Terengganu,2023-01-01,60-64,chinese,1.4
Terengganu,2023-01-01,60-64,indian,0.1
Terengganu,2023-01-01,60-64,other_citizen,0.1
Terengganu,2023-01-01,60-64,other_noncitizen,0.6
Terengganu,2023-01-01,65-69,overall,32.1
Terengganu,2023-01-01,65-69,bumi_malay,30.5
Terengganu,2023-01-01,65-69,bumi_other,0.1
Terengganu,2023-01-01,65-69,chinese,1.2
Terengganu,2023-01-01,65-69,indian,0.1
Terengganu,2023-01-01,65-69,other_citizen,0
Terengganu,2023-01-01,65-69,other_noncitizen,0.3
Terengganu,2023-01-01,70-74,overall,19.9
Terengganu,2023-01-01,70-74,bumi_malay,18.9
Terengganu,2023-01-01,70-74,bumi_other,0.1
Terengganu,2023-01-01,70-74,chinese,0.8
Terengganu,2023-01-01,70-74,indian,0
Terengganu,2023-01-01,70-74,other_citizen,0
Terengganu,2023-01-01,70-74,other_noncitizen,0.1
Terengganu,2023-01-01,75-79,overall,11.6
Terengganu,2023-01-01,75-79,bumi_malay,11
Terengganu,2023-01-01,75-79,bumi_other,0
Terengganu,2023-01-01,75-79,chinese,0.5
Terengganu,2023-01-01,75-79,indian,0
Terengganu,2023-01-01,75-79,other_citizen,0
Terengganu,2023-01-01,75-79,other_noncitizen,0.1
Terengganu,2023-01-01,80-84,overall,5.4
Terengganu,2023-01-01,80-84,bumi_malay,4.9
Terengganu,2023-01-01,80-84,bumi_other,0
Terengganu,2023-01-01,80-84,chinese,0.3
Terengganu,2023-01-01,80-84,indian,0
Terengganu,2023-01-01,80-84,other_citizen,0
Terengganu,2023-01-01,80-84,other_noncitizen,0
Terengganu,2023-01-01,85 and above,overall,2.8
Terengganu,2023-01-01,85 and above,bumi_malay,2.6
Terengganu,2023-01-01,85 and above,bumi_other,0
Terengganu,2023-01-01,85 and above,chinese,0.2
Terengganu,2023-01-01,85 and above,indian,0
Terengganu,2023-01-01,85 and above,other_citizen,0
Terengganu,2023-01-01,85 and above,other_noncitizen,0
Terengganu,2023-01-01,0-4,overall,57.7
Terengganu,2023-01-01,0-4,bumi_malay,56.7
Terengganu,2023-01-01,0-4,bumi_other,0.1
Terengganu,2023-01-01,0-4,chinese,0.4
Terengganu,2023-01-01,0-4,indian,0
Terengganu,2023-01-01,0-4,other_citizen,0.1
Terengganu,2023-01-01,0-4,other_noncitizen,0.4
Terengganu,2023-01-01,15-19,overall,53.1
Terengganu,2023-01-01,15-19,bumi_malay,51.9
Terengganu,2023-01-01,15-19,bumi_other,0.2
Terengganu,2023-01-01,15-19,chinese,0.7
Terengganu,2023-01-01,15-19,indian,0.1
Terengganu,2023-01-01,15-19,other_citizen,0.1
Terengganu,2023-01-01,15-19,other_noncitizen,0.2
Terengganu,2023-01-01,20-24,overall,57.1
Terengganu,2023-01-01,20-24,bumi_malay,55.1
Terengganu,2023-01-01,20-24,bumi_other,0.2
Terengganu,2023-01-01,20-24,chinese,0.8
Terengganu,2023-01-01,20-24,indian,0.3
Terengganu,2023-01-01,20-24,other_citizen,0.1
Terengganu,2023-01-01,20-24,other_noncitizen,0.6
Terengganu,2023-01-01,25-29,overall,46.3
Terengganu,2023-01-01,25-29,bumi_malay,44.4
Terengganu,2023-01-01,25-29,bumi_other,0.2
Terengganu,2023-01-01,25-29,chinese,0.8
Terengganu,2023-01-01,25-29,indian,0.3
Terengganu,2023-01-01,25-29,other_citizen,0.1
Terengganu,2023-01-01,25-29,other_noncitizen,0.7
Terengganu,2023-01-01,30-34,overall,42.6
Terengganu,2023-01-01,30-34,bumi_malay,41
Terengganu,2023-01-01,30-34,bumi_other,0.1
Terengganu,2023-01-01,30-34,chinese,0.7
Terengganu,2023-01-01,30-34,indian,0
Terengganu,2023-01-01,30-34,other_citizen,0.1
Terengganu,2023-01-01,30-34,other_noncitizen,0.7
Terengganu,2023-01-01,35-39,overall,42.5
Terengganu,2023-01-01,35-39,bumi_malay,40.7
Terengganu,2023-01-01,35-39,bumi_other,0.1
Terengganu,2023-01-01,35-39,chinese,0.8
Terengganu,2023-01-01,35-39,indian,0.1
Terengganu,2023-01-01,35-39,other_citizen,0.1
Terengganu,2023-01-01,35-39,other_noncitizen,0.7
Terengganu,2023-01-01,40-44,overall,36.4
Terengganu,2023-01-01,40-44,bumi_malay,34.8
Terengganu,2023-01-01,40-44,bumi_other,0.1
Terengganu,2023-01-01,40-44,chinese,0.8
Terengganu,2023-01-01,40-44,indian,0
Terengganu,2023-01-01,40-44,other_citizen,0.1
Terengganu,2023-01-01,40-44,other_noncitizen,0.7
Terengganu,2023-01-01,45-49,overall,30.3
Terengganu,2023-01-01,45-49,bumi_malay,28.8
Terengganu,2023-01-01,45-49,bumi_other,0.1
Terengganu,2023-01-01,45-49,chinese,0.7
Terengganu,2023-01-01,45-49,indian,0.1
Terengganu,2023-01-01,45-49,other_citizen,0.1
Terengganu,2023-01-01,45-49,other_noncitizen,0.6
Terengganu,2023-01-01,50-54,overall,27.8
Terengganu,2023-01-01,50-54,bumi_malay,26.4
Terengganu,2023-01-01,50-54,bumi_other,0.1
Terengganu,2023-01-01,50-54,chinese,0.7
Terengganu,2023-01-01,50-54,indian,0.1
Terengganu,2023-01-01,50-54,other_citizen,0.1
Terengganu,2023-01-01,50-54,other_noncitizen,0.6
Terengganu,2023-01-01,55-59,overall,26
Terengganu,2023-01-01,55-59,bumi_malay,24.7
Terengganu,2023-01-01,55-59,bumi_other,0.1
Terengganu,2023-01-01,55-59,chinese,0.8
Terengganu,2023-01-01,55-59,indian,0
Terengganu,2023-01-01,55-59,other_citizen,0.1
Terengganu,2023-01-01,55-59,other_noncitizen,0.4
Terengganu,2023-01-01,60-64,overall,22.6
Terengganu,2023-01-01,60-64,bumi_malay,21.6
Terengganu,2023-01-01,60-64,bumi_other,0.1
Terengganu,2023-01-01,60-64,chinese,0.7
Terengganu,2023-01-01,60-64,indian,0
Terengganu,2023-01-01,60-64,other_citizen,0
Terengganu,2023-01-01,60-64,other_noncitizen,0.2
Terengganu,2023-01-01,65-69,overall,16.8
Terengganu,2023-01-01,65-69,bumi_malay,16
Terengganu,2023-01-01,65-69,bumi_other,0
Terengganu,2023-01-01,65-69,chinese,0.5
Terengganu,2023-01-01,65-69,indian,0
Terengganu,2023-01-01,65-69,other_citizen,0
Terengganu,2023-01-01,65-69,other_noncitizen,0.1
Terengganu,2023-01-01,70-74,overall,10.5
Terengganu,2023-01-01,70-74,bumi_malay,10
Terengganu,2023-01-01,70-74,bumi_other,0
Terengganu,2023-01-01,70-74,chinese,0.4
Terengganu,2023-01-01,70-74,indian,0
Terengganu,2023-01-01,70-74,other_citizen,0
Terengganu,2023-01-01,70-74,other_noncitizen,0
Terengganu,2023-01-01,75-79,overall,6.3
Terengganu,2023-01-01,75-79,bumi_malay,6
Terengganu,2023-01-01,75-79,bumi_other,0
Terengganu,2023-01-01,75-79,chinese,0.3
Terengganu,2023-01-01,75-79,indian,0
Terengganu,2023-01-01,75-79,other_citizen,0
Terengganu,2023-01-01,75-79,other_noncitizen,0
Terengganu,2023-01-01,80-84,overall,3.2
Terengganu,2023-01-01,80-84,bumi_malay,3
Terengganu,2023-01-01,80-84,bumi_other,0
Terengganu,2023-01-01,80-84,chinese,0.2
Terengganu,2023-01-01,80-84,indian,0
Terengganu,2023-01-01,80-84,other_citizen,0
Terengganu,2023-01-01,80-84,other_noncitizen,0
Terengganu,2023-01-01,85 and above,overall,1.8
Terengganu,2023-01-01,85 and above,bumi_malay,1.7
Terengganu,2023-01-01,85 and above,bumi_other,0
Terengganu,2023-01-01,85 and above,chinese,0.1
Terengganu,2023-01-01,85 and above,indian,0
Terengganu,2023-01-01,85 and above,other_citizen,0
Terengganu,2023-01-01,85 and above,other_noncitizen,0
Terengganu,2023-01-01,0-4,overall,61.5
Terengganu,2023-01-01,0-4,bumi_malay,60.4
Terengganu,2023-01-01,0-4,bumi_other,0.1
Terengganu,2023-01-01,0-4,chinese,0.4
Terengganu,2023-01-01,0-4,indian,0
Terengganu,2023-01-01,0-4,other_citizen,0.1
Terengganu,2023-01-01,0-4,other_noncitizen,0.4
Terengganu,2023-01-01,15-19,overall,57.6
Terengganu,2023-01-01,15-19,bumi_malay,55.7
Terengganu,2023-01-01,15-19,bumi_other,0.1
Terengganu,2023-01-01,15-19,chinese,0.9
Terengganu,2023-01-01,15-19,indian,0.1
Terengganu,2023-01-01,15-19,other_citizen,0.1
Terengganu,2023-01-01,15-19,other_noncitizen,0.7
Terengganu,2023-01-01,20-24,overall,61.8
Terengganu,2023-01-01,20-24,bumi_malay,57.1
Terengganu,2023-01-01,20-24,bumi_other,0.1
Terengganu,2023-01-01,20-24,chinese,0.8
Terengganu,2023-01-01,20-24,indian,0.1
Terengganu,2023-01-01,20-24,other_citizen,0.1
Terengganu,2023-01-01,20-24,other_noncitizen,3.5
Terengganu,2023-01-01,25-29,overall,51.9
Terengganu,2023-01-01,25-29,bumi_malay,45.2
Terengganu,2023-01-01,25-29,bumi_other,0.2
Terengganu,2023-01-01,25-29,chinese,0.8
Terengganu,2023-01-01,25-29,indian,0.1
Terengganu,2023-01-01,25-29,other_citizen,0.2
Terengganu,2023-01-01,25-29,other_noncitizen,5.5
Terengganu,2023-01-01,30-34,overall,50.2
Terengganu,2023-01-01,30-34,bumi_malay,43.3
Terengganu,2023-01-01,30-34,bumi_other,0.2
Terengganu,2023-01-01,30-34,chinese,0.9
Terengganu,2023-01-01,30-34,indian,0.1
Terengganu,2023-01-01,30-34,other_citizen,0.2
